iter,tvec,S,E,I1,I2,I3,D,R
0,0.0,0.6864100098609924,0.05347000062465668,2.9999999242136255e-05,0.0,0.0,0.001019999966956675,0.2590999901294708
0,0.08337192982435226,0.6864100098609924,0.05347000062465668,0.0001900000061141327,0.0,0.0,0.001019999966956675,0.2590999901294708
0,0.16674385964870453,0.6864100098609924,0.05347000062465668,0.0005200000014156103,0.0,0.0,0.001019999966956675,0.2590999901294708
0,0.2501158118247986,0.6864100098609924,0.05347000062465668,0.0008099999977275729,0.0,0.0,0.001019999966956675,0.2590999901294708
0,0.33348771929740906,0.6864100098609924,0.05347999930381775,0.0012000000569969416,0.0,0.0,0.001019999966956675,0.2590999901294708
0,0.4168596565723419,0.6864100098609924,0.05350000038743019,0.0016400000313296914,0.0,0.0,0.001019999966956675,0.2590999901294708
0,0.5002316236495972,0.6864100098609924,0.05355000123381615,0.002090000081807375,0.0,0.0,0.001019999966956675,0.2590999901294708
0,0.5836035013198853,0.6864100098609924,0.05358000099658966,0.0026000000070780516,0.0,0.0,0.001019999966956675,0.2590999901294708
0,0.6669754385948181,0.6864100098609924,0.05358999967575073,0.0030700000934302807,0.0,0.0,0.001019999966956675,0.2590999901294708
0,0.750347375869751,0.6864100098609924,0.053610000759363174,0.0034199999645352364,0.0,0.0,0.001019999966956675,0.2590999901294708
0,0.8337193131446838,0.6864100098609924,0.0536700002849102,0.00406000018119812,0.0,0.0,0.001019999966956675,0.2590999901294708
0,0.9170912504196167,0.6864100098609924,0.0536700002849102,0.004689999856054783,0.0,0.0,0.001019999966956675,0.2590999901294708
0,1.0004632472991943,0.6864100098609924,0.053700000047683716,0.0052200001664459705,0.0,0.0,0.001019999966956675,0.2590999901294708
0,1.0838351249694824,0.6864100098609924,0.05375999957323074,0.0058200000785291195,0.0,0.0,0.001019999966956675,0.2590999901294708
0,1.1672070026397705,0.6864100098609924,0.0538100004196167,0.006380000151693821,0.0,0.0,0.001019999966956675,0.2590999901294708
0,1.2505789995193481,0.6864100098609924,0.05389000102877617,0.00686000008136034,0.0,0.0,0.001019999966956675,0.2590999901294708
0,1.3339508771896362,0.6864100098609924,0.05406999960541725,0.007240000180900097,0.0,0.0,0.001019999966956675,0.2590999901294708
0,1.4173228740692139,0.6864100098609924,0.05423999950289726,0.007699999958276749,0.0,0.0,0.001019999966956675,0.2590999901294708
